mol,geom,seconds
omegacsd_FEVZUB,rmsd106-opt,1327.026
omegacsd_FEVZUB,rmsd139-opt,1331.754
omegacsd_FEVZUB,rmsd14-opt,1339.139
omegacsd_FEVZUB,rmsd17-opt,1345.185
omegacsd_FEVZUB,rmsd18-opt,1348.6
omegacsd_FEVZUB,rmsd24-opt,1347.569
omegacsd_FEVZUB,rmsd25-opt,1345.038
omegacsd_FEVZUB,rmsd32-opt,1318.023
omegacsd_FEVZUB,rmsd33-opt,1321.745
omegacsd_FOLYIO,rmsd112-opt,2529.694
omegacsd_FOLYIO,rmsd123-opt,2513.693
omegacsd_FOLYIO,rmsd141-opt,2525.456
omegacsd_FOLYIO,rmsd151-opt,2516.752
omegacsd_FOLYIO,rmsd173-opt,2514.107
omegacsd_FOLYIO,rmsd233-opt,2515.2
omegacsd_FOLYIO,rmsd5-opt,2522.017
omegacsd_FOLYIO,rmsd62-opt,2521.575
omegacsd_FOLYIO,rmsd95-opt,2512.639
omegacsd_FOLYIO,rmsd9-opt,2526.057
omegacsd_FOPMIG,rmsd22-opt,1128.218
omegacsd_FOPMIG,rmsd23-opt,1127.904
omegacsd_FOPMIG,rmsd24-opt,1132.317
omegacsd_FOPMIG,rmsd25-opt,1126.566
omegacsd_FOPMIG,rmsd26-opt,1124.894
omegacsd_FOPMIG,rmsd27-opt,1126.936
omegacsd_FOPMIG,rmsd28-opt,1131.553
omegacsd_FOPMIG,rmsd29-opt,1130.116
omegacsd_FOPMIG,rmsd31-opt,1130.369
omegacsd_FOPMIG,rmsd32-opt,1129.649
omegacsd_FUPFIF,rmsd18-opt,1671.114
omegacsd_FUPFIF,rmsd48-opt,1660.235
omegacsd_FUPFIF,rmsd49-opt,1664.503
omegacsd_FUPFIF,rmsd50-opt,1675.897
omegacsd_FUPFIF,rmsd53-opt,1678.571
omegacsd_FUPFIF,rmsd58-opt,1658.821
omegacsd_FUPFIF,rmsd59-opt,1660.958
omegacsd_FUPFIF,rmsd60-opt,1689.955
omegacsd_FUPFIF,rmsd61-opt,1661.56
omegacsd_FUPFIF,rmsd7-opt,1674.102
omegacsd_GALMOV,rmsd104-opt,2075.575
omegacsd_GALMOV,rmsd105-opt,2072.53
omegacsd_GALMOV,rmsd106-opt,2075.924
omegacsd_GALMOV,rmsd107-opt,2074.127
omegacsd_GALMOV,rmsd10-opt,2076.585
omegacsd_GALMOV,rmsd113-opt,2074.459
omegacsd_GALMOV,rmsd114-opt,2087.799
omegacsd_GALMOV,rmsd154-opt,2075.067
omegacsd_GALMOV,rmsd156-opt,2072.51
omegacsd_GALMOV,rmsd157-opt,2075.438
omegacsd_GEKWAU,rmsd122-opt,1034.132
omegacsd_GEKWAU,rmsd123-opt,1026.358
omegacsd_GEKWAU,rmsd12-opt,1031.4
omegacsd_GEKWAU,rmsd131-opt,1024.233
omegacsd_GEKWAU,rmsd155-opt,1036.253
omegacsd_GEKWAU,rmsd238-opt,1028.398
omegacsd_GEKWAU,rmsd39-opt,1037.929
omegacsd_GEKWAU,rmsd67-opt,1031.678
omegacsd_GEKWAU,rmsd79-opt,1036.852
omegacsd_GEKWAU,rmsd85-opt,1032.651
omegacsd_HEPYAC,rmsd103-opt,2872.609
omegacsd_HEPYAC,rmsd104-opt,2865.583
omegacsd_HEPYAC,rmsd141-opt,2983.159
omegacsd_HEPYAC,rmsd176-opt,2767.478
omegacsd_HEPYAC,rmsd192-opt,2885.227
omegacsd_HEPYAC,rmsd193-opt,2884.314
omegacsd_HEPYAC,rmsd247-opt,2977.184
omegacsd_HEPYAC,rmsd42-opt,2980.581
omegacsd_HEPYAC,rmsd43-opt,2952.248
omegacsd_HEPYAC,rmsd83-opt,2854.629
omegacsd_HEVJAT,rmsd100-opt,1131.387
omegacsd_HEVJAT,rmsd103-opt,1133.036
omegacsd_HEVJAT,rmsd106-opt,1130.321
omegacsd_HEVJAT,rmsd107-opt,1135.958
omegacsd_HEVJAT,rmsd109-opt,1133.004
omegacsd_HEVJAT,rmsd10-opt,1129.731
omegacsd_HEVJAT,rmsd148-opt,1131.981
omegacsd_HEVJAT,rmsd153-opt,1128.582
omegacsd_HEVJAT,rmsd158-opt,1130.579
omegacsd_HEVJAT,rmsd1-opt,1135.823
omegacsd_JUBJOF,rmsd114-opt,1012.443
omegacsd_JUBJOF,rmsd142-opt,1010.116
omegacsd_JUBJOF,rmsd145-opt,1012.352
omegacsd_JUBJOF,rmsd158-opt,1009.265
omegacsd_JUBJOF,rmsd17-opt,1014.543
omegacsd_JUBJOF,rmsd185-opt,1013.05
omegacsd_JUBJOF,rmsd192-opt,1008.074
omegacsd_JUBJOF,rmsd198-opt,1010.877
omegacsd_JUBJOF,rmsd1-opt,1007.748
omegacsd_JUBJOF,rmsd233-opt,1014.418
omegacsd_KEMHOZ,rmsd16-opt,1882.104
omegacsd_KEMHOZ,rmsd19-opt,1880.247
omegacsd_KEMHOZ,rmsd1-opt,1884.503
omegacsd_KEMHOZ,rmsd20-opt,1879.6
omegacsd_KEMHOZ,rmsd21-opt,1891.032
omegacsd_KEMHOZ,rmsd22-opt,1892.5
omegacsd_KEMHOZ,rmsd23-opt,1896.508
omegacsd_KEMHOZ,rmsd24-opt,1893.84
omegacsd_KEMHOZ,rmsd2-opt,1887.115
omegacsd_KEMHOZ,rmsd4-opt,1896.903
omegacsd_PEPHEX,rmsd146-opt,1973.557
omegacsd_PEPHEX,rmsd155-opt,1982.228
omegacsd_PEPHEX,rmsd156-opt,1973.737
omegacsd_PEPHEX,rmsd174-opt,1972.586
