mol,geom,seconds
astex_1v0p,rmsd164-opt,0.138494968
astex_1v0p,rmsd210-opt,0.138898611
astex_1v0p,rmsd231-opt,0.138901472
astex_1v0p,rmsd62-opt,0.138621569
astex_1v48,rmsd52-opt,0.138563871
astex_1v48,rmsd56-opt,0.139507294
astex_1v48,rmsd66-opt,0.138339043
astex_1v48,rmsd82-opt,0.138444662
astex_1v48,rmsd85-opt,0.139136076
astex_1v4s,rmsd48-opt,0.138604641
astex_1v4s,rmsd75-opt,0.138400555
astex_1v4s,rmsd77-opt,0.138597012
astex_1v4s,rmsd82-opt,0.138308048
astex_1v4s,rmsd87-opt,0.138646603
astex_1w2g,rmsd4-opt,0.138492346
astex_1w2g,rmsd5-opt,0.138493538
astex_1w2g,rmsd7-opt,0.138830185
astex_1w2g,rmsd8-opt,0.13844347
astex_1w2g,rmsd9-opt,0.13873744
astex_1xm6,rmsd133-opt,0.138386965
astex_1xm6,rmsd14-opt,0.13850975
astex_1xm6,rmsd220-opt,0.138652563
astex_1xm6,rmsd221-opt,0.138297081
astex_1xm6,rmsd30-opt,0.138389111
astex_1xoq,rmsd218-opt,0.138887405
astex_1xoq,rmsd232-opt,0.13844347
astex_1xoq,rmsd243-opt,0.139250755
astex_1xoq,rmsd42-opt,0.138687849
astex_1xoq,rmsd73-opt,0.138467073
astex_1xoz,rmsd3-opt,0.13963747
astex_1xoz,rmsd4-opt,0.13935256
astex_1xoz,rmsd5-opt,0.138478994
astex_1xoz,rmsd6-opt,0.138673306
astex_1xoz,rmsd9-opt,0.13871026
astex_1yqy,rmsd62-opt,0.13901782
astex_1yqy,rmsd65-opt,0.138722658
astex_1yqy,rmsd67-opt,0.138720512
astex_1yqy,rmsd68-opt,0.138559341
astex_1yqy,rmsd72-opt,0.13815856
astex_1yvf,rmsd220-opt,0.138708115
astex_1yvf,rmsd4-opt,0.138713837
astex_1yvf,rmsd43-opt,0.138314724
astex_1yvf,rmsd44-opt,0.138597727
astex_1yvf,rmsd57-opt,0.138484716
astex_1z95,rmsd205-opt,0.138716936
astex_1z95,rmsd209-opt,0.138611317
astex_1z95,rmsd223-opt,0.138788462
astex_1z95,rmsd242-opt,0.138571024
astex_1z95,rmsd243-opt,0.138381481
astex_2br1,rmsd161-opt,0.138822317
astex_2br1,rmsd167-opt,0.138368845
astex_2br1,rmsd226-opt,0.138385534
astex_2br1,rmsd239-opt,0.138100863
astex_2br1,rmsd244-opt,0.139118433
astex_2bsm,rmsd230-opt,0.138707399
astex_2bsm,rmsd244-opt,0.138989925
astex_2bsm,rmsd38-opt,0.138936758
astex_2bsm,rmsd39-opt,0.138558149
astex_2bsm,rmsd43-opt,0.13863802
omegacsd_ABHYTZ,rmsd41-opt,0.138721466
omegacsd_ABHYTZ,rmsd50-opt,0.138537645
omegacsd_ABHYTZ,rmsd75-opt,0.138484955
omegacsd_ABHYTZ,rmsd87-opt,0.138515234
omegacsd_ABHYTZ,rmsd89-opt,0.138385534
omegacsd_ABIMAZ,rmsd20-opt,0.138546705
omegacsd_ABIMAZ,rmsd21-opt,0.138792038
omegacsd_ABIMAZ,rmsd23-opt,0.138470173
omegacsd_ABIMAZ,rmsd30-opt,0.138390064
omegacsd_ABIMAZ,rmsd36-opt,0.138420582
omegacsd_ABSBPP,rmsd9-opt,0.138494492
omegacsd_ABSBPP,rmsd94-opt,0.138499975
omegacsd_ABSBPP,rmsd96-opt,0.138644934
omegacsd_ABSBPP,rmsd97-opt,0.138176441
omegacsd_ABSBPP,rmsd98-opt,0.138375998
omegacsd_ABVPRO,rmsd160-opt,0.138545752
omegacsd_ABVPRO,rmsd164-opt,0.138085127
omegacsd_ABVPRO,rmsd166-opt,0.138473034
omegacsd_ABVPRO,rmsd51-opt,0.138371944
omegacsd_ABVPRO,rmsd52-opt,0.138110876
omegacsd_ABZNPS,rmsd139-opt,0.138378382
omegacsd_ABZNPS,rmsd151-opt,0.138480425
omegacsd_ABZNPS,rmsd166-opt,0.138531923
