mol,geom,seconds
omegacsd_CMPEPI,rmsd4-opt,1358.916
omegacsd_CMPEPI,rmsd51-opt,1365.084
omegacsd_CMPEPI,rmsd91-opt,1363.365
omegacsd_CMPEPI,rmsd96-opt,1357.292
omegacsd_CMPEPI,rmsd97-opt,1361.384
omegacsd_CYCLIZ10,rmsd25-opt,2129.872
omegacsd_CYCLIZ10,rmsd27-opt,2128.295
omegacsd_CYCLIZ10,rmsd29-opt,2129.402
omegacsd_CYCLIZ10,rmsd30-opt,2123.769
omegacsd_CYCLIZ10,rmsd31-opt,2113.9
omegacsd_CYCLIZ10,rmsd34-opt,2116.417
omegacsd_CYCLIZ10,rmsd35-opt,2142.03
omegacsd_CYCLIZ10,rmsd37-opt,2108.971
omegacsd_CYCLIZ10,rmsd38-opt,2119.942
omegacsd_CYCLIZ10,rmsd40-opt,2137.786
omegacsd_DIPJAN10,rmsd10-opt,2433.253
omegacsd_DIPJAN10,rmsd121-opt,2421.465
omegacsd_DIPJAN10,rmsd157-opt,2527.992
omegacsd_DIPJAN10,rmsd185-opt,2456.835
omegacsd_DIPJAN10,rmsd191-opt,2420.835
omegacsd_DIPJAN10,rmsd203-opt,2721.661
omegacsd_DIPJAN10,rmsd215-opt,2522.361
omegacsd_DIPJAN10,rmsd238-opt,2687.605
omegacsd_DIPJAN10,rmsd56-opt,2648.24
omegacsd_DIPJAN10,rmsd61-opt,2468.638
omegacsd_DIZREJ,rmsd12-opt,2209.829
omegacsd_DIZREJ,rmsd13-opt,2211.451
omegacsd_DIZREJ,rmsd16-opt,2188.578
omegacsd_DIZREJ,rmsd18-opt,2183.08
omegacsd_DIZREJ,rmsd25-opt,2188.395
omegacsd_DIZREJ,rmsd26-opt,2177.23
omegacsd_DIZREJ,rmsd27-opt,2198.048
omegacsd_DIZREJ,rmsd28-opt,2194.83
omegacsd_DIZREJ,rmsd29-opt,2185.139
omegacsd_DIZREJ,rmsd4-opt,2192.067
omegacsd_DIZWAK,rmsd104-opt,1359.24
omegacsd_DIZWAK,rmsd105-opt,1348.591
omegacsd_DIZWAK,rmsd107-opt,1357.044
omegacsd_DIZWAK,rmsd108-opt,1363.642
omegacsd_DIZWAK,rmsd113-opt,1374.475
omegacsd_DIZWAK,rmsd116-opt,1356.793
omegacsd_DIZWAK,rmsd121-opt,1352.424
omegacsd_DIZWAK,rmsd132-opt,1349.914
omegacsd_DIZWAK,rmsd133-opt,1371.66
omegacsd_DIZWAK,rmsd245-opt,1373.004
omegacsd_DUZRAR,rmsd101-opt,3927.829
omegacsd_DUZRAR,rmsd141-opt,3961.771
omegacsd_DUZRAR,rmsd154-opt,3944.3
omegacsd_DUZRAR,rmsd158-opt,3929.479
omegacsd_DUZRAR,rmsd205-opt,3974.638
omegacsd_DUZRAR,rmsd234-opt,4041.567
omegacsd_DUZRAR,rmsd250-opt,4076.91
omegacsd_DUZRAR,rmsd70-opt,3969.18
omegacsd_DUZRAR,rmsd71-opt,3897.838
omegacsd_DUZRAR,rmsd82-opt,4303.8
omegacsd_FAJVAN,rmsd10-opt,1416.253
omegacsd_FAJVAN,rmsd127-opt,1414.332
omegacsd_FAJVAN,rmsd184-opt,1415.687
omegacsd_FAJVAN,rmsd217-opt,1492.949
omegacsd_FAJVAN,rmsd22-opt,1420.231
omegacsd_FAJVAN,rmsd247-opt,1427.256
omegacsd_FAJVAN,rmsd7-opt,1487.049
omegacsd_FAJVAN,rmsd80-opt,1421.285
omegacsd_FAJVAN,rmsd98-opt,1511.097
omegacsd_FAJVAN,rmsd9-opt,1481.829
omegacsd_FANRER,rmsd124-opt,6827.932
omegacsd_FANRER,rmsd129-opt,6810.018
omegacsd_FANRER,rmsd15-opt,6785.868
omegacsd_FANRER,rmsd173-opt,7074.287
omegacsd_FANRER,rmsd205-opt,6689.633
omegacsd_FANRER,rmsd32-opt,7324.503
omegacsd_FANRER,rmsd42-opt,7273.504
omegacsd_FANRER,rmsd72-opt,7064.483
omegacsd_FANRER,rmsd84-opt,7278.535
omegacsd_FANRER,rmsd85-opt,7242.612
omegacsd_FEKYEZ,rmsd105-opt,1589.512
omegacsd_FEKYEZ,rmsd134-opt,1604.969
omegacsd_FEKYEZ,rmsd13-opt,1596.713
omegacsd_FEKYEZ,rmsd14-opt,1585.713
omegacsd_FEKYEZ,rmsd15-opt,1594.523
omegacsd_FEKYEZ,rmsd172-opt,1590.065
omegacsd_FEKYEZ,rmsd175-opt,1599.898
omegacsd_FEKYEZ,rmsd1-opt,1589.336
omegacsd_FEKYEZ,rmsd214-opt,1587.344
omegacsd_FEKYEZ,rmsd238-opt,1592.495
omegacsd_FEVZUB,rmsd103-opt,1577.054
omegacsd_FEVZUB,rmsd106-opt,1580.51
omegacsd_FEVZUB,rmsd139-opt,1572.154
omegacsd_FEVZUB,rmsd14-opt,1580.466
omegacsd_FEVZUB,rmsd17-opt,1584.969
omegacsd_FEVZUB,rmsd18-opt,1586.294
omegacsd_FEVZUB,rmsd24-opt,1597.89
omegacsd_FEVZUB,rmsd25-opt,1579.277
omegacsd_FEVZUB,rmsd32-opt,1558.571
omegacsd_FEVZUB,rmsd33-opt,1564.121
omegacsd_FOLYIO,rmsd112-opt,3511.247
omegacsd_FOLYIO,rmsd123-opt,3503.862
omegacsd_FOLYIO,rmsd141-opt,3530.645
omegacsd_FOLYIO,rmsd151-opt,3538.916
omegacsd_FOLYIO,rmsd173-opt,3486.121
omegacsd_FOLYIO,rmsd233-opt,3474.649
omegacsd_FOLYIO,rmsd5-opt,3471.563
omegacsd_FOLYIO,rmsd62-opt,3561.947
omegacsd_FOLYIO,rmsd95-opt,3550.25
omegacsd_FOLYIO,rmsd9-opt,3503.385
omegacsd_FOPMIG,rmsd22-opt,1346.145
omegacsd_FOPMIG,rmsd23-opt,1339.103
omegacsd_FOPMIG,rmsd24-opt,1350.521
omegacsd_FOPMIG,rmsd25-opt,1341.558
omegacsd_FOPMIG,rmsd26-opt,1337.763
omegacsd_FOPMIG,rmsd27-opt,1345.1
omegacsd_FOPMIG,rmsd28-opt,1340.792
omegacsd_FOPMIG,rmsd29-opt,1344.565
omegacsd_FOPMIG,rmsd31-opt,1341.876
omegacsd_FOPMIG,rmsd32-opt,1336.683
omegacsd_FUPFIF,rmsd18-opt,2046.25
omegacsd_FUPFIF,rmsd48-opt,2052.883
omegacsd_FUPFIF,rmsd49-opt,2042.952
omegacsd_FUPFIF,rmsd50-opt,2066.895
omegacsd_FUPFIF,rmsd53-opt,2063.495
omegacsd_FUPFIF,rmsd58-opt,2040.603
omegacsd_FUPFIF,rmsd59-opt,2045.59
omegacsd_FUPFIF,rmsd60-opt,2061.722
omegacsd_FUPFIF,rmsd61-opt,2028.541
omegacsd_FUPFIF,rmsd7-opt,2045.462
omegacsd_GALMOV,rmsd104-opt,2779.34
omegacsd_GALMOV,rmsd105-opt,2791.245
omegacsd_GALMOV,rmsd106-opt,2786.281
omegacsd_GALMOV,rmsd107-opt,2782.29
omegacsd_GALMOV,rmsd10-opt,2783.084
omegacsd_GALMOV,rmsd113-opt,2779.581
omegacsd_GALMOV,rmsd114-opt,2759.031
omegacsd_GALMOV,rmsd154-opt,2705.987
omegacsd_GALMOV,rmsd156-opt,2764.158
omegacsd_GALMOV,rmsd157-opt,2827.435
omegacsd_GEKWAU,rmsd122-opt,1301.634
omegacsd_GEKWAU,rmsd123-opt,1296.723
omegacsd_GEKWAU,rmsd12-opt,1303.925
omegacsd_GEKWAU,rmsd131-opt,1294.918
omegacsd_GEKWAU,rmsd155-opt,1299.62
omegacsd_GEKWAU,rmsd238-opt,1293.248
omegacsd_GEKWAU,rmsd39-opt,1292.492
omegacsd_GEKWAU,rmsd67-opt,1288.85
omegacsd_GEKWAU,rmsd79-opt,1300.939
omegacsd_GEKWAU,rmsd85-opt,1292.351
omegacsd_HEPYAC,rmsd103-opt,3885.092
omegacsd_HEPYAC,rmsd104-opt,3889.142
omegacsd_HEPYAC,rmsd141-opt,4038.297
omegacsd_HEPYAC,rmsd176-opt,3673.59
omegacsd_HEPYAC,rmsd192-opt,3763.744
omegacsd_HEPYAC,rmsd193-opt,4060.511
omegacsd_HEPYAC,rmsd247-opt,4176.739
omegacsd_HEPYAC,rmsd42-opt,3957.802
omegacsd_HEPYAC,rmsd43-opt,3834.419
omegacsd_HEPYAC,rmsd83-opt,3740.223
omegacsd_HEVJAT,rmsd100-opt,1356.867
omegacsd_HEVJAT,rmsd103-opt,1358.726
omegacsd_HEVJAT,rmsd106-opt,1351.657
omegacsd_HEVJAT,rmsd107-opt,1350.487
omegacsd_HEVJAT,rmsd109-opt,1352.415
omegacsd_HEVJAT,rmsd10-opt,1352.454
omegacsd_HEVJAT,rmsd148-opt,1349.614
omegacsd_HEVJAT,rmsd153-opt,1352.078
omegacsd_HEVJAT,rmsd158-opt,1359.07
omegacsd_HEVJAT,rmsd1-opt,1346.395
omegacsd_JUBJOF,rmsd114-opt,1251.775
omegacsd_JUBJOF,rmsd142-opt,1251.862
omegacsd_JUBJOF,rmsd145-opt,1256.981
omegacsd_JUBJOF,rmsd158-opt,1248.643
omegacsd_JUBJOF,rmsd17-opt,1249.11
omegacsd_JUBJOF,rmsd185-opt,1252.01
omegacsd_JUBJOF,rmsd192-opt,1252.068
omegacsd_JUBJOF,rmsd198-opt,1242.61
omegacsd_JUBJOF,rmsd1-opt,1251.762
omegacsd_JUBJOF,rmsd233-opt,1251.827
omegacsd_KEMHOZ,rmsd16-opt,2461.813
omegacsd_KEMHOZ,rmsd19-opt,2466.451
omegacsd_KEMHOZ,rmsd1-opt,2481.245
omegacsd_KEMHOZ,rmsd20-opt,2467.537
omegacsd_KEMHOZ,rmsd21-opt,2488.496
omegacsd_KEMHOZ,rmsd22-opt,2434.629
omegacsd_KEMHOZ,rmsd23-opt,2407.614
omegacsd_KEMHOZ,rmsd24-opt,2404.11
omegacsd_KEMHOZ,rmsd2-opt,2567.285
omegacsd_KEMHOZ,rmsd4-opt,2590.279
omegacsd_PEPHEX,rmsd146-opt,2900.242
omegacsd_PEPHEX,rmsd155-opt,2898.827
omegacsd_PEPHEX,rmsd156-opt,2885.1
omegacsd_PEPHEX,rmsd174-opt,2930.138
omegacsd_PEPHEX,rmsd189-opt,2875.343
omegacsd_PEPHEX,rmsd190-opt,3093.781
omegacsd_PEPHEX,rmsd19-opt,2916.811
